transaction_id,complaint_id,timestamp,sender_account,receiver_account,amount,channel,city,state,is_suspicious,risk_score,transaction_velocity
TXN209046,,2025-08-25T19:46:00,ACC00302,ACC00165,1879.68,UPI,Lucknow,Uttar Pradesh,False,31,0.17
TXN209047,,2025-05-16T18:19:00,ACC00346,ACC00030,264.4,NEFT,Delhi,Delhi,False,13,1.83
TXN209048,,2025-05-07T09:26:00,ACC00231,ACC00004,3544.47,NEFT,Bengaluru,Karnataka,False,16,1.56
TXN209049,,2025-05-08T17:33:00,ACC00101,ACC00425,3221.42,UPI,Lucknow,Uttar Pradesh,False,34,0.19
TXN209050,,2025-08-06T11:51:00,ACC00012,ACC00298,2274.84,UPI,Kanpur,Uttar Pradesh,False,21,0.94
TXN209051,,2025-02-02T21:47:00,ACC00072,ACC00246,2118.04,NEFT,Mumbai,Maharashtra,False,32,0.63
TXN209052,,2025-03-14T07:18:00,ACC00402,ACC00003,4846.46,Wallet,Patna,Bihar,False,22,1.44
TXN209053,,2025-02-27T08:25:00,ACC00076,ACC00256,1416.58,NEFT,Hyderabad,Telangana,False,24,0.61
TXN209054,,2025-07-13T01:00:00,ACC00259,ACC00238,384.96,IMPS,Bengaluru,Karnataka,False,22,1.77
TXN209055,,2025-06-16T15:06:00,ACC00135,ACC00404,589.94,Wallet,Hyderabad,Telangana,False,1,1.49
TXN209056,,2025-03-25T21:16:00,ACC00149,ACC00015,5563.8,UPI,Jaipur,Rajasthan,False,11,1.72
TXN209057,,2025-08-12T14:36:00,ACC00216,ACC00019,1130.14,IMPS,Kanpur,Uttar Pradesh,False,13,0.69
TXN209058,,2025-02-19T13:05:00,ACC00002,ACC00397,2130.94,Card,Mumbai,Maharashtra,False,36,1.12
TXN209059,,2025-03-09T10:11:00,ACC00418,ACC00321,907.2,Wallet,Hyderabad,Telangana,False,8,1.68
TXN209060,,2025-08-20T18:05:00,ACC00114,ACC00147,1026.79,UPI,Lucknow,Uttar Pradesh,False,26,1.17
TXN209061,,2025-03-20T00:19:00,ACC00482,ACC00205,2304.28,RTGS,Kanpur,Uttar Pradesh,False,23,0.15
TXN209062,,2025-04-20T17:05:00,ACC00215,ACC00250,1898.13,NEFT,Hyderabad,Telangana,False,17,1.61
TXN209063,,2025-05-23T07:53:00,ACC00286,ACC00478,7144.94,RTGS,Jaipur,Rajasthan,False,4,1.41
TXN209064,,2025-06-13T08:11:00,ACC00016,ACC00382,700.09,RTGS,Patna,Bihar,False,27,0.88
TXN209065,,2025-04-24T12:31:00,ACC00420,ACC00135,2842.51,RTGS,Delhi,Delhi,False,15,1.52
TXN209066,,2025-07-30T21:28:00,ACC00028,ACC00077,437.13,Card,Patna,Bihar,False,35,1.33
TXN209067,,2025-02-16T00:42:00,ACC00127,ACC00085,381.64,RTGS,Mumbai,Maharashtra,False,17,0.24
TXN209068,,2025-05-01T05:34:00,ACC00159,ACC00287,1280.58,Wallet,Mumbai,Maharashtra,False,19,1.21
TXN209069,,2025-07-16T07:01:00,ACC00355,ACC00410,2031.66,NEFT,Bengaluru,Karnataka,False,25,1.93
TXN209070,,2025-09-13T19:23:00,ACC00333,ACC00323,415.69,IMPS,Mumbai,Maharashtra,False,13,1.98
TXN209071,,2025-03-05T22:58:00,ACC00351,ACC00062,1484.32,NEFT,Lucknow,Uttar Pradesh,False,22,0.8
TXN209072,,2025-05-11T01:29:00,ACC00087,ACC00070,675.56,IMPS,Bengaluru,Karnataka,False,7,0.96
TXN209073,,2025-02-02T20:45:00,ACC00160,ACC00182,3426.64,IMPS,Mumbai,Maharashtra,False,23,1.29
TXN209074,,2025-07-11T14:20:00,ACC00217,ACC00045,641.38,Wallet,Jaipur,Rajasthan,False,32,0.32
TXN209075,,2025-08-21T09:49:00,ACC00235,ACC00385,2534.39,UPI,Hyderabad,Telangana,False,21,1.28
TXN209076,,2025-08-23T16:25:00,ACC00107,ACC00248,2567.67,Card,Bengaluru,Karnataka,False,17,0.23
TXN209077,,2025-02-11T03:46:00,ACC00451,ACC00160,5722.64,NEFT,Bengaluru,Karnataka,False,16,1.82
TXN209078,,2025-08-23T00:48:00,ACC00008,ACC00302,590.7,Wallet,Hyderabad,Telangana,False,12,1.3
TXN209079,,2025-05-28T11:38:00,ACC00258,ACC00335,1342.29,Card,Hyderabad,Telangana,False,29,0.29
TXN209080,,2025-07-16T14:22:00,ACC00230,ACC00103,748.58,Card,Lucknow,Uttar Pradesh,False,17,0.31
TXN209081,,2025-07-07T01:01:00,ACC00213,ACC00306,2404.69,Card,Patna,Bihar,False,15,0.73
TXN209082,,2025-02-14T07:39:00,ACC00040,ACC00490,1769.11,NEFT,Patna,Bihar,False,25,1.97
TXN209083,,2025-06-23T07:01:00,ACC00106,ACC00101,2837.99,RTGS,Hyderabad,Telangana,False,30,1.45
TXN209084,,2025-03-19T06:19:00,ACC00293,ACC00092,8893.94,RTGS,Mumbai,Maharashtra,False,14,0.74
TXN209085,,2025-07-28T08:51:00,ACC00182,ACC00037,1438.82,Wallet,Mumbai,Maharashtra,False,27,1.44
TXN209086,,2025-01-10T02:32:00,ACC00161,ACC00043,386.37,IMPS,Mumbai,Maharashtra,False,11,0.79
TXN209087,,2025-08-30T01:46:00,ACC00161,ACC00397,487.45,IMPS,Patna,Bihar,False,14,0.98
TXN209088,,2025-06-26T23:21:00,ACC00042,ACC00090,575.64,Wallet,Mumbai,Maharashtra,False,21,1.42
TXN209089,,2025-06-07T19:00:00,ACC00346,ACC00384,1558.36,NEFT,Hyderabad,Telangana,False,13,0.52
TXN209090,,2025-08-21T22:57:00,ACC00168,ACC00318,1435.18,NEFT,Bengaluru,Karnataka,False,1,1.73
TXN209091,,2025-05-01T15:18:00,ACC00406,ACC00205,843.75,IMPS,Lucknow,Uttar Pradesh,False,3,0.92
TXN209092,,2025-07-13T18:52:00,ACC00064,ACC00253,276.09,RTGS,Jaipur,Rajasthan,False,13,1.75
TXN209093,,2025-03-31T10:05:00,ACC00429,ACC00400,1127.07,Card,Mumbai,Maharashtra,False,6,1.43
TXN209094,,2025-05-21T19:41:00,ACC00439,ACC00489,335.24,UPI,Patna,Bihar,False,38,1.36
TXN209095,,2025-05-01T18:13:00,ACC00305,ACC00437,4570.93,Card,Lucknow,Uttar Pradesh,False,33,0.24
TXN209096,,2025-03-20T20:14:00,ACC00054,ACC00239,1883.97,Wallet,Jaipur,Rajasthan,False,4,1.59
TXN209097,,2025-08-12T00:43:00,ACC00218,ACC00148,2979.75,IMPS,Bengaluru,Karnataka,False,19,1.23
TXN209098,,2025-01-27T20:00:00,ACC00229,ACC00434,8160.98,NEFT,Bengaluru,Karnataka,False,34,1.83
TXN209099,,2025-06-08T13:45:00,ACC00274,ACC00366,2474.36,RTGS,Kanpur,Uttar Pradesh,False,38,0.35
TXN209100,,2025-04-29T14:49:00,ACC00396,ACC00049,937.89,Wallet,Delhi,Delhi,False,30,1.8
TXN209101,,2025-01-08T20:27:00,ACC00157,ACC00094,1162.07,Wallet,Kanpur,Uttar Pradesh,False,21,0.3
TXN209102,,2025-06-19T22:52:00,ACC00040,ACC00008,239.62,Card,Jaipur,Rajasthan,False,19,0.68
TXN209103,,2025-03-31T14:24:00,ACC00150,ACC00178,773.03,NEFT,Mumbai,Maharashtra,False,30,1.85
TXN209104,,2025-03-05T06:21:00,ACC00160,ACC00114,11600.23,Card,Bengaluru,Karnataka,False,21,0.93
TXN209105,,2025-05-09T13:01:00,ACC00339,ACC00385,4580.51,RTGS,Delhi,Delhi,False,25,1.68
TXN209106,,2025-06-01T04:42:00,ACC00342,ACC00487,2237.65,RTGS,Lucknow,Uttar Pradesh,False,15,0.14
TXN209107,,2025-04-16T04:30:00,ACC00257,ACC00386,1512.56,RTGS,Bengaluru,Karnataka,False,4,0.87
TXN209108,,2025-06-19T10:24:00,ACC00004,ACC00292,904.07,NEFT,Delhi,Delhi,False,18,1.8
TXN209109,,2025-07-21T11:52:00,ACC00142,ACC00452,861.9,Card,Jaipur,Rajasthan,False,14,1.94
TXN209110,,2025-01-31T05:55:00,ACC00396,ACC00279,706.53,NEFT,Jaipur,Rajasthan,False,7,1.38
TXN209111,,2025-05-04T20:20:00,ACC00393,ACC00077,1722.83,NEFT,Mumbai,Maharashtra,False,40,0.94
TXN209112,,2025-08-19T23:34:00,ACC00137,ACC00418,467.3,IMPS,Hyderabad,Telangana,False,14,1.96
TXN209113,,2025-02-25T10:25:00,ACC00393,ACC00486,1927.13,IMPS,Delhi,Delhi,False,20,1.77
TXN209114,,2025-06-19T06:55:00,ACC00206,ACC00490,1189.28,Card,Bengaluru,Karnataka,False,5,0.7
TXN209115,,2025-04-24T03:47:00,ACC00065,ACC00452,866.57,Card,Jaipur,Rajasthan,False,19,0.48
TXN209116,,2025-07-03T12:08:00,ACC00395,ACC00354,1121.34,IMPS,Hyderabad,Telangana,False,41,1.11
TXN209117,,2025-03-01T04:58:00,ACC00304,ACC00336,495.12,Card,Hyderabad,Telangana,False,32,1.89
TXN209118,,2025-08-27T14:45:00,ACC00343,ACC00349,1491.36,NEFT,Bengaluru,Karnataka,False,12,0.67
TXN209119,,2025-09-10T19:28:00,ACC00284,ACC00003,11196.82,Wallet,Patna,Bihar,False,19,1.65
TXN209120,,2025-08-05T00:36:00,ACC00136,ACC00206,1828.03,NEFT,Delhi,Delhi,False,15,0.33
TXN209121,,2025-08-07T05:40:00,ACC00348,ACC00231,3131.25,Wallet,Delhi,Delhi,False,39,1.56
TXN209122,,2025-08-06T23:37:00,ACC00399,ACC00277,2949.08,IMPS,Lucknow,Uttar Pradesh,False,21,0.26
TXN209123,,2025-04-08T08:00:00,ACC00091,ACC00380,1952.47,RTGS,Kanpur,Uttar Pradesh,False,6,1.39
TXN209124,,2025-02-11T04:37:00,ACC00191,ACC00321,1139.85,Card,Mumbai,Maharashtra,False,34,1.44
TXN209125,,2025-06-11T13:55:00,ACC00198,ACC00202,140.08,Wallet,Lucknow,Uttar Pradesh,False,8,1.94
TXN209126,,2025-07-21T00:12:00,ACC00447,ACC00015,4867.66,Card,Patna,Bihar,False,41,0.83
TXN209127,,2025-07-09T05:55:00,ACC00158,ACC00286,3188.78,UPI,Lucknow,Uttar Pradesh,False,12,0.67
TXN209128,,2025-07-23T22:45:00,ACC00148,ACC00138,812.32,UPI,Bengaluru,Karnataka,False,13,1.23
TXN209129,,2025-05-31T16:45:00,ACC00412,ACC00154,1048.6,NEFT,Kanpur,Uttar Pradesh,False,40,0.11
TXN209130,,2025-02-20T21:37:00,ACC00369,ACC00095,663.21,UPI,Kanpur,Uttar Pradesh,False,1,1.14
TXN209131,,2025-09-10T09:05:00,ACC00244,ACC00193,1479.36,RTGS,Bengaluru,Karnataka,False,15,1.85
TXN209132,,2025-08-31T04:02:00,ACC00311,ACC00097,2243.9,NEFT,Hyderabad,Telangana,False,5,0.95
TXN209133,,2025-05-13T13:08:00,ACC00416,ACC00180,1699.64,UPI,Kanpur,Uttar Pradesh,False,22,1.99
TXN209134,,2025-09-14T12:33:00,ACC00399,ACC00409,2276.56,UPI,Delhi,Delhi,False,9,1.21
TXN209135,,2025-05-17T13:58:00,ACC00101,ACC00042,1590.6,RTGS,Patna,Bihar,False,16,0.55
TXN209136,,2025-05-11T15:54:00,ACC00149,ACC00009,2437.52,Card,Kanpur,Uttar Pradesh,False,13,0.2
TXN209137,,2025-07-06T02:35:00,ACC00022,ACC00335,4707.39,RTGS,Lucknow,Uttar Pradesh,False,8,1.28
TXN209138,,2025-06-12T16:35:00,ACC00259,ACC00029,2184.41,RTGS,Delhi,Delhi,False,29,1.05
TXN209139,,2025-07-01T21:44:00,ACC00275,ACC00063,2192.27,Card,Bengaluru,Karnataka,False,14,1.15
TXN209140,,2025-02-15T08:02:00,ACC00371,ACC00438,905.12,UPI,Patna,Bihar,False,18,1.01
TXN209141,,2025-04-05T13:19:00,ACC00332,ACC00413,337.14,Wallet,Patna,Bihar,False,15,0.91
TXN209142,,2025-09-14T13:21:00,ACC00336,ACC00441,108.68,IMPS,Patna,Bihar,False,2,1.47
TXN209143,,2025-08-27T17:48:00,ACC00331,ACC00192,779.34,UPI,Patna,Bihar,False,7,1.21
TXN209144,,2025-03-07T12:05:00,ACC00160,ACC00123,795.92,IMPS,Bengaluru,Karnataka,False,23,1.76
TXN209145,,2025-05-22T05:38:00,ACC00334,ACC00192,3067.21,Card,Kanpur,Uttar Pradesh,False,28,1.01
TXN209146,,2025-05-14T10:16:00,ACC00214,ACC00445,9355.13,IMPS,Lucknow,Uttar Pradesh,False,24,1.53
TXN209147,,2025-09-01T18:43:00,ACC00286,ACC00360,3841.99,Card,Hyderabad,Telangana,False,20,0.96
TXN209148,,2025-05-23T21:29:00,ACC00181,ACC00058,20127.13,NEFT,Jaipur,Rajasthan,False,16,0.67
TXN209149,,2025-09-16T06:24:00,ACC00417,ACC00340,1293.6,UPI,Jaipur,Rajasthan,False,16,0.49
TXN209150,,2025-04-17T15:10:00,ACC00285,ACC00068,502.72,RTGS,Hyderabad,Telangana,False,12,0.3
TXN209151,,2025-02-23T18:40:00,ACC00416,ACC00200,15004.07,IMPS,Hyderabad,Telangana,False,24,1.0
TXN209152,,2025-04-02T21:32:00,ACC00339,ACC00103,2241.63,UPI,Delhi,Delhi,False,26,0.48
TXN209153,,2025-01-27T10:54:00,ACC00448,ACC00271,577.62,NEFT,Delhi,Delhi,False,33,0.51
TXN209154,,2025-01-12T09:55:00,ACC00026,ACC00094,2455.3,Card,Hyderabad,Telangana,False,16,1.49
TXN209155,,2025-06-03T02:53:00,ACC00205,ACC00420,1611.92,IMPS,Patna,Bihar,False,21,0.8
TXN209156,,2025-03-10T14:17:00,ACC00102,ACC00018,2012.21,Wallet,Patna,Bihar,False,32,1.9
TXN209157,,2025-05-01T17:15:00,ACC00360,ACC00274,2733.04,Card,Patna,Bihar,False,26,0.14
TXN209158,,2025-04-04T10:00:00,ACC00486,ACC00132,5359.73,UPI,Jaipur,Rajasthan,False,10,0.72
TXN209159,,2025-08-08T11:28:00,ACC00444,ACC00409,1921.94,Card,Bengaluru,Karnataka,False,27,0.18
TXN209160,,2025-01-23T02:57:00,ACC00082,ACC00277,1982.39,Wallet,Patna,Bihar,False,26,0.84
TXN209161,,2025-04-30T23:49:00,ACC00095,ACC00345,8003.99,Wallet,Kanpur,Uttar Pradesh,False,18,0.45
TXN209162,,2025-02-16T07:05:00,ACC00024,ACC00208,2059.7,RTGS,Bengaluru,Karnataka,False,1,1.76
TXN209163,,2025-05-08T15:08:00,ACC00037,ACC00310,581.95,NEFT,Kanpur,Uttar Pradesh,False,1,0.9
TXN209164,,2025-06-30T23:06:00,ACC00052,ACC00354,872.22,UPI,Mumbai,Maharashtra,False,12,0.65
TXN209165,,2025-04-20T20:09:00,ACC00295,ACC00202,2650.79,IMPS,Hyderabad,Telangana,False,3,0.93
TXN209166,,2025-01-14T12:18:00,ACC00302,ACC00029,1143.12,Card,Patna,Bihar,False,33,1.57
TXN209167,,2025-06-23T03:14:00,ACC00053,ACC00010,2287.51,NEFT,Patna,Bihar,False,13,1.82
TXN209168,,2025-08-12T02:56:00,ACC00013,ACC00046,24483.26,NEFT,Jaipur,Rajasthan,False,9,1.22
TXN209169,,2025-01-06T07:58:00,ACC00365,ACC00327,807.37,RTGS,Patna,Bihar,False,36,0.85
TXN209170,,2025-04-15T04:41:00,ACC00297,ACC00416,1246.92,NEFT,Kanpur,Uttar Pradesh,False,27,0.86
TXN209171,,2025-02-16T09:35:00,ACC00097,ACC00326,1607.09,RTGS,Delhi,Delhi,False,36,1.98
TXN209172,,2025-09-11T12:08:00,ACC00278,ACC00281,7674.98,RTGS,Bengaluru,Karnataka,False,18,0.1
TXN209173,,2025-05-24T16:00:00,ACC00240,ACC00037,413.51,Card,Kanpur,Uttar Pradesh,False,21,0.26
TXN209174,,2025-03-08T09:07:00,ACC00042,ACC00263,2027.15,RTGS,Lucknow,Uttar Pradesh,False,22,1.51
TXN209175,,2025-06-21T21:06:00,ACC00467,ACC00426,358.49,IMPS,Kanpur,Uttar Pradesh,False,6,0.76
TXN209176,,2025-03-21T02:16:00,ACC00112,ACC00496,1751.75,NEFT,Bengaluru,Karnataka,False,10,0.48
TXN209177,,2025-07-03T11:00:00,ACC00326,ACC00353,282.47,IMPS,Lucknow,Uttar Pradesh,False,22,0.19
TXN209178,,2025-09-02T15:14:00,ACC00386,ACC00471,9084.99,NEFT,Patna,Bihar,False,9,1.11
TXN209179,,2025-03-01T09:46:00,ACC00261,ACC00049,828.26,IMPS,Kanpur,Uttar Pradesh,False,23,0.43
TXN209180,,2025-07-09T01:10:00,ACC00270,ACC00049,2784.88,UPI,Bengaluru,Karnataka,False,33,0.24
TXN209181,,2025-01-07T06:58:00,ACC00325,ACC00012,3725.88,NEFT,Kanpur,Uttar Pradesh,False,21,0.36
TXN209182,,2025-01-29T05:30:00,ACC00383,ACC00043,376.4,UPI,Hyderabad,Telangana,False,31,1.17
TXN209183,,2025-02-09T08:52:00,ACC00368,ACC00103,1856.12,NEFT,Bengaluru,Karnataka,False,24,1.86
TXN209184,,2025-07-19T10:45:00,ACC00372,ACC00210,6682.49,IMPS,Jaipur,Rajasthan,False,36,1.83
TXN209185,,2025-06-19T16:08:00,ACC00073,ACC00306,4119.77,Wallet,Bengaluru,Karnataka,False,21,1.32
TXN209186,,2025-07-23T00:00:00,ACC00195,ACC00469,895.41,Wallet,Delhi,Delhi,False,10,1.79
TXN209187,,2025-03-15T14:54:00,ACC00226,ACC00308,1976.19,Wallet,Patna,Bihar,False,33,0.68
TXN209188,,2025-05-30T12:25:00,ACC00255,ACC00099,872.16,RTGS,Lucknow,Uttar Pradesh,False,13,0.72
TXN209189,,2025-08-22T14:26:00,ACC00456,ACC00070,9979.92,NEFT,Lucknow,Uttar Pradesh,False,19,1.12
TXN209190,,2025-03-14T03:43:00,ACC00343,ACC00213,7417.28,Card,Bengaluru,Karnataka,False,1,1.17
TXN209191,,2025-04-01T16:07:00,ACC00128,ACC00095,453.76,NEFT,Delhi,Delhi,False,1,1.09
TXN209192,,2025-06-09T09:41:00,ACC00280,ACC00100,2615.72,RTGS,Patna,Bihar,False,1,1.56
TXN209193,,2025-02-08T16:47:00,ACC00211,ACC00190,2337.62,RTGS,Kanpur,Uttar Pradesh,False,34,0.81
TXN209194,,2025-04-30T21:22:00,ACC00029,ACC00115,938.66,NEFT,Delhi,Delhi,False,23,0.16
TXN209195,,2025-03-26T17:49:00,ACC00123,ACC00010,343.83,RTGS,Mumbai,Maharashtra,False,20,1.41
TXN209196,,2025-08-06T07:34:00,ACC00308,ACC00284,1285.09,Wallet,Bengaluru,Karnataka,False,24,0.36
TXN209197,,2025-06-20T20:18:00,ACC00045,ACC00372,2372.14,Card,Patna,Bihar,False,27,2.0
TXN209198,,2025-03-31T17:53:00,ACC00205,ACC00203,1806.14,NEFT,Patna,Bihar,False,43,1.81
TXN209199,,2025-09-10T06:01:00,ACC00339,ACC00243,2643.92,RTGS,Patna,Bihar,False,13,0.78
TXN209200,,2025-05-11T01:12:00,ACC00236,ACC00454,5840.77,Card,Patna,Bihar,False,12,1.17
TXN209201,,2025-03-05T10:23:00,ACC00481,ACC00119,2241.09,IMPS,Bengaluru,Karnataka,False,20,1.58
TXN209202,,2025-05-10T18:07:00,ACC00035,ACC00038,1497.25,IMPS,Hyderabad,Telangana,False,24,0.11
TXN209203,,2025-03-24T08:00:00,ACC00200,ACC00020,2389.76,Wallet,Hyderabad,Telangana,False,39,0.1
TXN209204,,2025-02-01T15:46:00,ACC00235,ACC00157,532.97,NEFT,Mumbai,Maharashtra,False,8,0.79
TXN209205,,2025-07-21T13:10:00,ACC00000,ACC00127,4054.25,RTGS,Kanpur,Uttar Pradesh,False,32,1.11
TXN209206,,2025-05-25T03:49:00,ACC00018,ACC00017,1732.6,UPI,Lucknow,Uttar Pradesh,False,12,1.29
TXN209207,,2025-06-01T01:54:00,ACC00049,ACC00145,1854.02,UPI,Mumbai,Maharashtra,False,19,1.48
TXN209208,,2025-07-14T06:44:00,ACC00421,ACC00350,15721.81,Card,Lucknow,Uttar Pradesh,False,1,0.95
TXN209209,,2025-05-19T20:02:00,ACC00347,ACC00011,1640.59,Wallet,Delhi,Delhi,False,25,0.4
TXN209210,,2025-04-09T04:09:00,ACC00449,ACC00047,3074.73,Wallet,Jaipur,Rajasthan,False,26,1.64
TXN209211,,2025-06-17T19:41:00,ACC00158,ACC00300,2042.47,NEFT,Kanpur,Uttar Pradesh,False,17,0.54
TXN209212,,2025-04-13T18:52:00,ACC00403,ACC00051,799.27,Card,Hyderabad,Telangana,False,24,0.87
TXN209213,,2025-07-23T16:00:00,ACC00389,ACC00424,1350.63,Card,Bengaluru,Karnataka,False,19,0.49
TXN209214,,2025-05-19T06:08:00,ACC00365,ACC00200,423.83,IMPS,Lucknow,Uttar Pradesh,False,10,0.33
TXN209215,,2025-01-14T13:33:00,ACC00318,ACC00144,263.38,NEFT,Kanpur,Uttar Pradesh,False,18,0.1
TXN209216,,2025-06-28T11:39:00,ACC00210,ACC00055,1601.86,NEFT,Hyderabad,Telangana,False,11,1.69
TXN209217,,2025-07-28T10:39:00,ACC00041,ACC00435,913.27,NEFT,Kanpur,Uttar Pradesh,False,3,0.62
TXN209218,,2025-05-29T00:54:00,ACC00461,ACC00084,295.22,Card,Bengaluru,Karnataka,False,43,0.57
TXN209219,,2025-02-11T04:38:00,ACC00037,ACC00274,286.76,UPI,Jaipur,Rajasthan,False,19,1.48
TXN209220,,2025-06-02T14:14:00,ACC00442,ACC00487,2221.8,RTGS,Mumbai,Maharashtra,False,42,0.76
TXN209221,,2025-07-17T15:52:00,ACC00309,ACC00116,6128.63,IMPS,Hyderabad,Telangana,False,16,0.95
TXN209222,,2025-09-09T02:21:00,ACC00114,ACC00471,15528.72,Card,Hyderabad,Telangana,False,15,0.24
TXN209223,,2025-02-15T11:07:00,ACC00271,ACC00321,571.89,Card,Lucknow,Uttar Pradesh,False,32,0.75
TXN209224,,2025-03-04T01:23:00,ACC00346,ACC00143,1035.36,RTGS,Delhi,Delhi,False,30,0.18
TXN209225,,2025-08-16T07:19:00,ACC00082,ACC00181,1094.88,Wallet,Mumbai,Maharashtra,False,17,0.65
TXN209226,,2025-01-05T00:15:00,ACC00222,ACC00052,261.85,RTGS,Patna,Bihar,False,14,1.5
TXN209227,,2025-06-04T05:11:00,ACC00072,ACC00148,3204.02,IMPS,Delhi,Delhi,False,32,1.5
TXN209228,,2025-09-04T13:19:00,ACC00165,ACC00196,1331.98,Card,Hyderabad,Telangana,False,19,1.81
TXN209229,,2025-05-11T09:58:00,ACC00229,ACC00286,1080.09,Wallet,Kanpur,Uttar Pradesh,False,24,0.7
TXN209230,,2025-01-22T22:49:00,ACC00091,ACC00444,10092.07,UPI,Bengaluru,Karnataka,False,7,1.79
TXN209231,,2025-06-13T01:02:00,ACC00065,ACC00067,870.54,IMPS,Hyderabad,Telangana,False,10,1.04
TXN209232,,2025-09-10T17:15:00,ACC00310,ACC00078,9912.35,Wallet,Hyderabad,Telangana,False,29,1.87
TXN209233,,2025-01-15T07:37:00,ACC00104,ACC00271,9763.94,RTGS,Lucknow,Uttar Pradesh,False,33,1.12
TXN209234,,2025-06-02T11:11:00,ACC00350,ACC00396,2217.38,UPI,Lucknow,Uttar Pradesh,False,29,1.53
TXN209235,,2025-08-24T14:30:00,ACC00421,ACC00010,2166.48,Card,Jaipur,Rajasthan,False,30,1.17
TXN209236,,2025-07-09T14:53:00,ACC00160,ACC00053,4650.75,UPI,Patna,Bihar,False,22,1.55
TXN209237,,2025-03-22T21:15:00,ACC00236,ACC00120,1335.36,Card,Lucknow,Uttar Pradesh,False,17,0.35
TXN209238,,2025-05-25T10:45:00,ACC00094,ACC00332,1445.14,Wallet,Bengaluru,Karnataka,False,26,1.25
TXN209239,,2025-06-08T05:18:00,ACC00489,ACC00375,867.77,RTGS,Kanpur,Uttar Pradesh,False,29,0.86
TXN209240,,2025-05-27T23:29:00,ACC00325,ACC00371,5782.55,RTGS,Kanpur,Uttar Pradesh,False,43,0.35
TXN209241,,2025-09-16T13:01:00,ACC00362,ACC00096,1448.38,IMPS,Lucknow,Uttar Pradesh,False,20,0.94
TXN209242,,2025-09-02T18:00:00,ACC00216,ACC00230,4111.75,Wallet,Jaipur,Rajasthan,False,14,0.42
TXN209243,,2025-01-18T13:01:00,ACC00336,ACC00209,718.35,Card,Jaipur,Rajasthan,False,36,1.73
TXN209244,,2025-09-13T04:38:00,ACC00437,ACC00245,582.07,RTGS,Lucknow,Uttar Pradesh,False,26,0.78
TXN209245,,2025-07-23T10:12:00,ACC00044,ACC00249,5792.38,NEFT,Mumbai,Maharashtra,False,3,1.5
TXN209246,,2025-04-18T12:59:00,ACC00345,ACC00194,4746.1,Wallet,Lucknow,Uttar Pradesh,False,22,1.92
TXN209247,,2025-04-19T17:23:00,ACC00414,ACC00105,2933.34,IMPS,Delhi,Delhi,False,29,0.94
TXN209248,,2025-08-08T17:28:00,ACC00043,ACC00331,3703.3,Wallet,Bengaluru,Karnataka,False,10,0.4
TXN209249,,2025-07-05T16:49:00,ACC00005,ACC00439,266.14,Card,Kanpur,Uttar Pradesh,False,17,1.93
TXN209250,,2025-02-22T16:08:00,ACC00225,ACC00478,472.9,UPI,Patna,Bihar,False,31,0.5
TXN209251,,2025-05-19T08:37:00,ACC00352,ACC00481,761.51,Wallet,Jaipur,Rajasthan,False,12,0.46
TXN209252,,2025-03-14T22:04:00,ACC00482,ACC00419,2964.47,Wallet,Kanpur,Uttar Pradesh,False,24,1.07
TXN209253,,2025-04-08T05:13:00,ACC00085,ACC00233,3136.99,NEFT,Lucknow,Uttar Pradesh,False,19,0.29
TXN209254,,2025-06-25T17:31:00,ACC00382,ACC00387,2262.5,RTGS,Jaipur,Rajasthan,False,1,0.48
TXN209255,,2025-08-31T23:39:00,ACC00480,ACC00400,668.3,IMPS,Lucknow,Uttar Pradesh,False,34,0.65
TXN209256,,2025-02-19T16:28:00,ACC00202,ACC00195,3445.98,RTGS,Lucknow,Uttar Pradesh,False,22,0.59
TXN209257,,2025-05-11T07:07:00,ACC00336,ACC00420,1393.3,NEFT,Patna,Bihar,False,34,0.87
TXN209258,,2025-08-19T11:24:00,ACC00102,ACC00032,1140.31,RTGS,Jaipur,Rajasthan,False,24,0.71
TXN209259,,2025-01-30T19:07:00,ACC00179,ACC00316,2356.09,Wallet,Lucknow,Uttar Pradesh,False,20,1.16
TXN209260,,2025-08-13T13:18:00,ACC00163,ACC00480,5470.31,NEFT,Mumbai,Maharashtra,False,6,0.38
TXN209261,,2025-08-10T20:49:00,ACC00205,ACC00026,2771.9,RTGS,Lucknow,Uttar Pradesh,False,20,1.63
TXN209262,,2025-07-02T21:42:00,ACC00060,ACC00166,3774.92,Wallet,Patna,Bihar,False,22,0.97
TXN209263,,2025-09-13T10:30:00,ACC00295,ACC00200,19566.41,IMPS,Lucknow,Uttar Pradesh,False,5,0.7
TXN209264,,2025-08-11T21:24:00,ACC00091,ACC00407,4170.15,IMPS,Bengaluru,Karnataka,False,13,0.76
TXN209265,,2025-03-08T01:37:00,ACC00283,ACC00035,1425.15,Card,Jaipur,Rajasthan,False,16,1.54
TXN209266,,2025-04-20T21:33:00,ACC00235,ACC00096,608.78,UPI,Bengaluru,Karnataka,False,25,0.63
TXN209267,,2025-08-11T04:46:00,ACC00115,ACC00325,2465.8,Wallet,Delhi,Delhi,False,19,0.63
TXN209268,,2025-04-16T13:05:00,ACC00011,ACC00280,919.15,NEFT,Lucknow,Uttar Pradesh,False,28,0.97
TXN209269,,2025-04-22T00:54:00,ACC00011,ACC00192,5976.03,RTGS,Hyderabad,Telangana,False,13,0.75
