transaction_id,complaint_id,account_id,amount,timestamp,hour,day_of_week,transaction_type,sender_account,receiver_account,previous_withdrawal_location,distance_from_previous_location,withdrawal_frequency,average_withdrawal_amount,account_age_days,transaction_velocity,linked_accounts,device_count,location_id,latitude,longitude,historical_location_frequency,time_since_last_withdrawal,is_hotspot_location,risk_label
TXN100400,CMP-1400,ACC00060,360.24,2025-08-22T16:00:00,16,4,IMPS,ACC00163,ACC00060,ATM-BEN-088,1597.51,1,2818.08,123,4.42,80,6,ATM-PAT-003,25.43501,85.269423,23,26.28,True,MEDIUM
TXN100401,CMP-1401,ACC00012,4758.19,2025-06-21T02:00:00,2,5,IMPS,ACC00254,ACC00012,ATM-DEL-010,1735.47,4,3147.0,59,5.08,78,2,ATM-BEN-001,13.055118,77.630117,6,64.62,True,MEDIUM
TXN100402,CMP-1402,ACC00013,933.87,2025-04-16T22:00:00,22,2,UPI,ACC00314,ACC00013,ATM-KAN-095,36.47,2,3388.79,59,5.69,69,6,ATM-KAN-014,26.483169,80.168622,21,26.63,True,LOW
TXN100403,CMP-1403,ACC00063,2817.99,2025-04-30T22:00:00,22,2,Wallet,ACC00158,ACC00063,ATM-MUM-083,1149.67,2,2472.46,1,5.51,72,3,ATM-DEL-011,28.539072,77.16089,14,53.01,True,LOW
TXN100404,CMP-1404,ACC00037,8854.27,2025-01-04T00:00:00,0,5,UPI,ACC00283,ACC00037,ATM-KAN-095,489.29,4,4722.11,32,2.41,53,5,ATM-PAT-003,25.43501,85.269423,21,4.86,True,MEDIUM
TXN100406,CMP-1406,ACC00085,7695.74,2025-09-09T09:00:00,9,1,Card,ACC00156,ACC00085,ATM-KAN-018,519.03,3,2083.98,6,4.49,56,9,ATM-PAT-003,25.43501,85.269423,21,6.46,True,MEDIUM
TXN100407,CMP-1407,ACC00032,25196.37,2025-03-22T05:00:00,5,5,IMPS,ACC00470,ACC00032,ATM-BEN-055,1536.79,5,2481.62,23,5.41,49,2,ATM-KAN-012,26.434085,80.434563,18,33.48,True,HIGH
TXN100408,CMP-1408,ACC00022,6881.66,2025-09-07T18:00:00,18,6,Card,ACC00337,ACC00022,ATM-BEN-001,1606.53,2,4468.52,54,4.81,77,6,ATM-PAT-006,25.713779,85.034042,18,6.09,True,MEDIUM
TXN100409,CMP-1409,ACC00012,13148.14,2025-08-06T18:00:00,18,2,UPI,ACC00318,ACC00012,ATM-HYD-091,509.69,3,2936.27,71,5.37,76,2,ATM-BEN-001,13.055118,77.630117,8,4.77,True,MEDIUM
TXN100410,CMP-1410,ACC00042,2867.1,2025-07-29T01:00:00,1,1,RTGS,ACC00439,ACC00042,ATM-BEN-015,1740.0,1,4265.3,36,6.81,78,4,ATM-DEL-010,28.654167,77.079218,18,0.53,True,MEDIUM
TXN100411,CMP-1411,ACC00043,1940.72,2025-05-14T19:00:00,19,2,Card,ACC00475,ACC00043,ATM-PAT-064,857.03,3,8177.4,95,3.54,66,3,ATM-DEL-004,28.650301,77.283906,12,47.25,True,LOW
TXN100412,CMP-1412,ACC00088,4876.0,2025-04-15T21:00:00,21,1,Card,ACC00239,ACC00088,ATM-DEL-013,382.26,2,15777.44,131,3.87,75,7,ATM-KAN-007,26.335357,80.217926,11,23.05,True,MEDIUM
TXN100413,CMP-1413,ACC00092,2199.13,2025-05-14T11:00:00,11,2,RTGS,ACC00157,ACC00092,ATM-PAT-031,438.37,1,2496.46,19,6.65,74,4,ATM-LUC-071,26.845709,80.874516,2,42.37,False,LOW
TXN100414,CMP-1414,ACC00072,753.58,2025-01-09T01:00:00,1,3,Card,ACC00402,ACC00072,ATM-BEN-017,37.98,6,7448.46,1,4.31,68,2,ATM-BEN-084,12.806279,77.627321,2,46.11,False,LOW
TXN100415,CMP-1415,ACC00003,19325.04,2025-06-11T23:00:00,23,2,Card,ACC00498,ACC00003,ATM-BEN-074,1761.51,3,6505.2,43,0.91,77,8,ATM-DEL-004,28.650301,77.283906,12,48.64,True,MEDIUM
TXN100417,CMP-1417,ACC00086,7986.95,2025-03-01T22:00:00,22,5,Wallet,ACC00106,ACC00086,ATM-MUM-022,1137.44,6,2384.83,79,3.94,57,3,ATM-DEL-002,28.490067,77.085158,9,52.39,True,LOW
TXN100419,CMP-1419,ACC00061,4024.06,2025-04-22T07:00:00,7,1,Wallet,ACC00438,ACC00061,ATM-BEN-055,847.01,1,1355.18,38,3.51,60,5,ATM-MUM-009,19.0515,72.802542,14,18.09,True,LOW
TXN100420,CMP-1420,ACC00020,3471.86,2025-04-22T21:00:00,21,1,IMPS,ACC00105,ACC00020,ATM-BEN-061,1536.04,4,3520.35,63,5.19,61,4,ATM-KAN-014,26.483169,80.168622,20,59.98,True,MEDIUM
TXN100421,CMP-1421,ACC00041,5562.3,2025-07-18T19:00:00,19,4,UPI,ACC00138,ACC00041,ATM-BEN-085,1605.07,2,2123.11,24,3.74,65,6,ATM-PAT-003,25.43501,85.269423,23,11.79,True,MEDIUM
TXN100422,CMP-1422,ACC00051,11166.92,2025-02-23T06:00:00,6,6,NEFT,ACC00381,ACC00051,ATM-DEL-094,25.68,2,1703.37,27,7.65,59,4,ATM-DEL-000,28.568734,77.371257,14,11.61,True,MEDIUM
TXN100423,CMP-1423,ACC00063,1046.98,2025-01-09T15:00:00,15,3,Card,ACC00393,ACC00063,ATM-KAN-026,390.79,3,2487.42,18,5.84,73,3,ATM-DEL-011,28.539072,77.16089,16,50.95,True,LOW
TXN100424,CMP-1424,ACC00004,2396.46,2025-08-17T11:00:00,11,6,IMPS,ACC00152,ACC00004,ATM-KAN-014,1516.43,3,2890.06,178,5.62,61,3,ATM-BEN-001,13.055118,77.630117,8,48.91,True,MEDIUM
TXN100425,CMP-1425,ACC00083,2527.69,2025-08-03T12:00:00,12,6,Wallet,ACC00360,ACC00083,ATM-KAN-023,1508.61,2,3064.09,9,5.27,60,4,ATM-BEN-001,13.055118,77.630117,8,48.47,True,LOW
TXN100426,CMP-1426,ACC00042,14021.21,2025-03-17T22:00:00,22,0,Wallet,ACC00214,ACC00042,ATM-KAN-098,409.48,0,5549.16,28,4.61,80,4,ATM-DEL-010,28.654167,77.079218,18,56.71,True,MEDIUM
TXN100427,CMP-1427,ACC00091,4060.72,2025-05-19T14:00:00,14,0,Wallet,ACC00466,ACC00091,ATM-DEL-010,15.08,4,3081.45,43,2.92,59,7,ATM-DEL-011,28.539072,77.16089,16,69.99,True,LOW
TXN100428,CMP-1428,ACC00081,14683.5,2025-07-08T04:00:00,4,1,Wallet,ACC00101,ACC00081,ATM-HYD-091,1246.06,5,3937.86,45,7.91,74,9,ATM-DEL-010,28.654167,77.079218,18,62.74,True,HIGH
TXN100429,CMP-1429,ACC00021,16608.82,2025-01-14T04:00:00,4,1,NEFT,ACC00459,ACC00021,ATM-KAN-077,458.97,4,3224.49,18,5.14,66,7,ATM-JAI-038,27.010057,75.633956,3,5.97,False,MEDIUM
TXN100430,CMP-1430,ACC00015,9416.51,2025-06-16T09:00:00,9,0,RTGS,ACC00412,ACC00015,ATM-DEL-086,1167.85,2,7790.03,18,5.48,69,8,ATM-MUM-049,18.905151,72.736541,3,37.64,False,MEDIUM
TXN100431,CMP-1431,ACC00013,1921.13,2025-08-21T19:00:00,19,3,UPI,ACC00197,ACC00013,ATM-BEN-074,1545.4,2,3663.37,35,4.7,70,5,ATM-KAN-014,26.483169,80.168622,20,9.45,True,LOW
TXN100433,CMP-1433,ACC00006,1189.18,2025-05-22T03:00:00,3,3,NEFT,ACC00102,ACC00006,ATM-BEN-074,1749.36,0,4840.95,46,6.52,67,7,ATM-DEL-011,28.539072,77.16089,15,31.55,True,LOW
TXN100434,CMP-1434,ACC00022,5690.67,2025-07-15T00:00:00,0,1,RTGS,ACC00360,ACC00022,ATM-BEN-050,1763.55,2,3683.5,34,6.33,78,7,ATM-DEL-010,28.654167,77.079218,17,56.04,True,LOW
TXN100435,CMP-1435,ACC00076,417.91,2025-03-11T15:00:00,15,1,NEFT,ACC00153,ACC00076,ATM-BEN-055,1581.06,1,5196.16,55,3.11,67,5,ATM-JAI-038,27.010057,75.633956,3,43.51,False,LOW
TXN100437,CMP-1437,ACC00017,1304.61,2025-07-22T17:00:00,17,1,Wallet,ACC00250,ACC00017,ATM-KAN-030,388.56,4,5955.11,141,3.37,71,5,ATM-DEL-002,28.490067,77.085158,10,22.35,True,LOW
TXN100438,CMP-1438,ACC00040,3634.1,2025-02-16T02:00:00,2,6,UPI,ACC00459,ACC00040,ATM-DEL-033,10.4,5,2531.94,12,6.1,67,9,ATM-DEL-013,28.505783,77.214124,16,60.32,True,LOW
TXN100439,CMP-1439,ACC00091,3922.89,2025-02-02T20:00:00,20,6,IMPS,ACC00202,ACC00091,ATM-JAI-038,939.53,4,3619.27,38,6.74,58,8,ATM-MUM-021,18.90838,73.025055,1,63.0,False,LOW
TXN100440,CMP-1440,ACC00022,9956.66,2025-01-14T03:00:00,3,1,Card,ACC00463,ACC00022,ATM-BEN-067,1723.34,2,4373.61,39,3.57,78,6,ATM-DEL-094,28.624574,77.116067,6,36.05,False,LOW
TXN100441,CMP-1441,ACC00061,11060.22,2025-02-10T02:00:00,2,0,NEFT,ACC00489,ACC00061,ATM-LUC-046,1210.89,2,1364.06,39,4.05,61,5,ATM-MUM-009,19.0515,72.802542,16,53.95,True,CRITICAL
TXN100442,CMP-1442,ACC00066,4019.08,2025-04-24T13:00:00,13,3,UPI,ACC00316,ACC00066,ATM-BEN-001,1557.33,1,3423.23,40,6.21,59,3,ATM-LUC-005,26.67411,81.115368,16,25.99,True,LOW
TXN100443,CMP-1443,ACC00034,3168.24,2025-05-12T09:00:00,9,0,Card,ACC00443,ACC00034,ATM-MUM-060,1107.1,1,2804.56,49,5.09,44,8,ATM-KAN-012,26.434085,80.434563,16,37.4,True,LOW
TXN100444,CMP-1444,ACC00088,5215.09,2025-07-27T14:00:00,14,6,UPI,ACC00174,ACC00088,ATM-HYD-044,996.01,1,15509.24,135,5.52,75,6,ATM-KAN-007,26.335357,80.217926,10,46.46,True,HIGH
TXN100445,CMP-1445,ACC00013,377.62,2025-07-03T12:00:00,12,3,NEFT,ACC00283,ACC00013,ATM-KAN-087,5.05,2,3361.96,46,4.89,68,6,ATM-KAN-014,26.483169,80.168622,20,8.37,True,MEDIUM
TXN100446,CMP-1446,ACC00089,7805.62,2025-03-22T11:00:00,11,5,RTGS,ACC00221,ACC00089,ATM-LUC-005,96.92,3,3222.05,28,1.04,64,4,ATM-KAN-007,26.335357,80.217926,12,20.22,True,LOW
TXN100448,CMP-1448,ACC00079,3921.92,2025-08-01T12:00:00,12,4,IMPS,ACC00480,ACC00079,ATM-KAN-096,397.73,2,2264.93,24,4.09,65,6,ATM-DEL-010,28.654167,77.079218,17,35.39,True,LOW
TXN100449,CMP-1449,ACC00094,5063.23,2025-09-01T20:00:00,20,0,RTGS,ACC00486,ACC00094,ATM-KAN-018,397.34,2,3814.67,113,9.23,76,6,ATM-DEL-010,28.654167,77.079218,18,66.28,True,LOW
TXN100451,CMP-1451,ACC00035,14912.75,2025-04-18T22:00:00,22,4,IMPS,ACC00293,ACC00035,ATM-KAN-095,75.91,4,3317.44,85,3.48,58,8,ATM-LUC-005,26.67411,81.115368,15,8.17,True,HIGH
TXN100452,CMP-1452,ACC00090,2342.59,2025-06-07T05:00:00,5,5,UPI,ACC00102,ACC00090,ATM-PAT-003,874.16,4,8022.31,184,4.7,76,4,ATM-DEL-011,28.539072,77.16089,16,25.35,True,LOW
TXN100453,CMP-1453,ACC00080,5891.22,2025-03-28T16:00:00,16,4,UPI,ACC00405,ACC00080,ATM-BEN-085,1736.34,2,1333.29,24,2.79,65,4,ATM-DEL-004,28.650301,77.283906,12,69.75,True,LOW
TXN100454,CMP-1454,ACC00040,6569.7,2025-07-24T17:00:00,17,3,UPI,ACC00137,ACC00040,ATM-HYD-091,1228.02,4,2697.67,19,4.64,65,9,ATM-DEL-013,28.505783,77.214124,16,9.3,True,LOW
TXN100455,CMP-1455,ACC00069,4769.43,2025-07-24T14:00:00,14,3,NEFT,ACC00358,ACC00069,ATM-KAN-030,8.86,4,1687.31,78,4.08,70,3,ATM-KAN-007,26.335357,80.217926,10,58.79,True,LOW
TXN100456,CMP-1456,ACC00042,7532.54,2025-09-12T02:00:00,2,4,UPI,ACC00209,ACC00042,ATM-DEL-054,15.49,1,4648.71,40,4.59,79,3,ATM-DEL-010,28.654167,77.079218,17,23.71,True,LOW
TXN100457,CMP-1457,ACC00083,1117.18,2025-05-25T04:00:00,4,6,Card,ACC00387,ACC00083,ATM-DEL-013,1718.58,2,2637.79,1,5.36,61,3,ATM-BEN-001,13.055118,77.630117,6,14.98,True,LOW
TXN100458,CMP-1458,ACC00079,7552.65,2025-05-16T01:00:00,1,4,NEFT,ACC00428,ACC00079,ATM-BEN-084,1618.58,3,1999.21,18,6.17,64,7,ATM-PAT-008,25.523627,85.146512,15,60.11,True,MEDIUM
TXN100461,CMP-1461,ACC00083,5575.2,2025-06-30T10:00:00,10,0,Wallet,ACC00122,ACC00083,ATM-BEN-062,21.26,3,2557.74,10,5.9,61,4,ATM-BEN-001,13.055118,77.630117,7,14.09,True,LOW
TXN100463,CMP-1463,ACC00099,11565.14,2025-04-28T16:00:00,16,0,RTGS,ACC00207,ACC00099,ATM-KAN-087,362.47,2,5778.21,205,5.52,69,5,ATM-DEL-000,28.568734,77.371257,14,42.85,True,CRITICAL
TXN100464,CMP-1464,ACC00094,52620.76,2025-03-06T00:00:00,0,3,NEFT,ACC00375,ACC00094,ATM-MUM-034,1156.74,3,3441.43,88,6.7,75,5,ATM-DEL-010,28.654167,77.079218,16,68.57,True,MEDIUM
TXN100465,CMP-1465,ACC00042,1003.28,2025-02-25T22:00:00,22,1,Card,ACC00112,ACC00042,ATM-MUM-022,1154.08,1,4624.38,21,4.05,80,5,ATM-DEL-010,28.654167,77.079218,16,26.87,True,MEDIUM
TXN100466,CMP-1466,ACC00073,9733.61,2025-01-14T15:00:00,15,1,IMPS,ACC00228,ACC00073,ATM-LUC-082,410.65,2,2972.93,74,2.41,66,6,ATM-PAT-006,25.713779,85.034042,20,42.59,True,LOW
TXN100467,CMP-1467,ACC00055,10879.4,2025-05-21T22:00:00,22,2,RTGS,ACC00330,ACC00055,ATM-HYD-091,1124.53,5,4179.48,9,4.8,70,9,ATM-PAT-006,25.713779,85.034042,20,65.82,True,MEDIUM
TXN100468,CMP-1468,ACC00092,10005.87,2025-06-10T17:00:00,17,1,Wallet,ACC00373,ACC00092,ATM-BEN-016,1745.64,1,2075.1,1,5.12,74,4,ATM-DEL-013,28.505783,77.214124,15,7.3,True,MEDIUM
TXN100470,CMP-1470,ACC00056,6548.41,2025-01-22T19:00:00,19,2,Wallet,ACC00244,ACC00056,ATM-KAN-087,18.55,4,3830.21,33,7.21,61,6,ATM-KAN-007,26.335357,80.217926,11,15.51,True,LOW
TXN100471,CMP-1471,ACC00095,42696.64,2025-05-14T10:00:00,10,2,NEFT,ACC00373,ACC00095,ATM-DEL-011,374.47,4,8058.54,33,5.72,62,6,ATM-KAN-014,26.483169,80.168622,20,44.47,True,HIGH
TXN100472,CMP-1472,ACC00093,15763.12,2025-07-02T04:00:00,4,2,Card,ACC00252,ACC00093,ATM-DEL-054,882.74,2,2836.52,3,1.97,66,5,ATM-PAT-003,25.43501,85.269423,23,12.51,True,HIGH
TXN100473,CMP-1473,ACC00073,4529.92,2025-01-14T21:00:00,21,1,UPI,ACC00163,ACC00073,ATM-DEL-065,846.35,3,3223.15,55,6.04,66,8,ATM-PAT-006,25.713779,85.034042,18,46.58,True,LOW
TXN100474,CMP-1474,ACC00094,3748.31,2025-01-05T01:00:00,1,6,Card,ACC00256,ACC00094,ATM-KAN-095,424.86,3,3709.34,100,4.45,75,7,ATM-DEL-010,28.654167,77.079218,18,10.19,True,MEDIUM
TXN100476,CMP-1476,ACC00085,3649.4,2025-04-07T07:00:00,7,0,NEFT,ACC00199,ACC00085,ATM-DEL-041,884.65,4,2479.54,12,5.59,55,7,ATM-PAT-003,25.43501,85.269423,22,55.02,True,MEDIUM
TXN100477,CMP-1477,ACC00037,2917.27,2025-05-09T06:00:00,6,4,UPI,ACC00430,ACC00037,ATM-DEL-053,23.1,3,4435.68,22,5.5,51,6,ATM-DEL-010,28.654167,77.079218,16,6.1,True,MEDIUM
TXN100478,CMP-1478,ACC00042,3187.62,2025-05-14T06:00:00,6,2,Wallet,ACC00471,ACC00042,ATM-LUC-071,433.36,1,4726.36,18,5.88,80,4,ATM-PAT-006,25.713779,85.034042,19,10.64,True,MEDIUM
TXN100479,CMP-1479,ACC00024,12565.69,2025-02-23T19:00:00,19,6,IMPS,ACC00417,ACC00024,ATM-DEL-072,32.33,0,4569.29,1,1.86,73,6,ATM-DEL-000,28.568734,77.371257,15,17.35,True,HIGH
TXN100480,CMP-1480,ACC00072,14753.9,2025-08-26T20:00:00,20,1,IMPS,ACC00455,ACC00072,ATM-KAN-095,1126.27,7,7902.96,16,3.34,68,3,ATM-MUM-009,19.0515,72.802542,14,27.83,True,HIGH
TXN100481,CMP-1481,ACC00028,177467.04,2025-06-15T20:00:00,20,6,RTGS,ACC00102,ACC00028,ATM-HYD-052,1011.93,2,4452.65,178,5.98,59,6,ATM-KAN-014,26.483169,80.168622,21,27.39,True,HIGH
TXN100482,CMP-1482,ACC00042,4929.31,2025-02-07T18:00:00,18,4,NEFT,ACC00168,ACC00042,ATM-DEL-072,13.58,1,4374.54,14,3.5,79,4,ATM-DEL-010,28.654167,77.079218,17,52.04,True,LOW
TXN100483,CMP-1483,ACC00070,7602.96,2025-07-24T14:00:00,14,3,Card,ACC00496,ACC00070,ATM-MUM-089,1136.0,1,3380.2,19,0.0,60,3,ATM-DEL-010,28.654167,77.079218,16,59.82,True,LOW
TXN100485,CMP-1485,ACC00080,25247.94,2025-01-03T09:00:00,9,4,IMPS,ACC00109,ACC00080,ATM-MUM-009,1133.58,2,1509.94,2,4.8,66,3,ATM-KAN-012,26.434085,80.434563,18,49.07,True,HIGH
TXN100486,CMP-1486,ACC00004,11965.49,2025-09-03T17:00:00,17,2,Card,ACC00493,ACC00004,ATM-MUM-042,838.25,2,2242.97,159,4.2,61,2,ATM-BEN-001,13.055118,77.630117,8,13.14,True,HIGH
TXN100487,CMP-1487,ACC00046,38429.35,2025-04-27T19:00:00,19,6,NEFT,ACC00434,ACC00046,ATM-BEN-016,1532.51,4,2907.27,49,5.86,64,6,ATM-KAN-023,26.382116,80.339124,1,54.62,False,MEDIUM
TXN100488,CMP-1488,ACC00065,2858.28,2025-03-08T17:00:00,17,5,Wallet,ACC00168,ACC00065,ATM-MUM-009,1118.9,3,14699.7,1,1.96,58,4,ATM-KAN-014,26.483169,80.168622,22,23.06,True,MEDIUM
TXN100489,CMP-1489,ACC00078,1069.8,2025-07-30T18:00:00,18,2,Wallet,ACC00439,ACC00078,ATM-BEN-050,1528.57,1,4569.84,90,3.66,68,4,ATM-KAN-007,26.335357,80.217926,10,32.26,True,MEDIUM
TXN100490,CMP-1490,ACC00072,9913.83,2025-03-12T05:00:00,5,2,IMPS,ACC00181,ACC00072,ATM-MUM-075,19.17,6,8589.73,21,3.02,68,3,ATM-MUM-009,19.0515,72.802542,16,7.21,True,LOW
TXN100491,CMP-1491,ACC00097,6898.69,2025-01-21T19:00:00,19,1,RTGS,ACC00283,ACC00097,ATM-KAN-018,519.03,2,3739.58,53,5.89,71,7,ATM-PAT-003,25.43501,85.269423,22,49.53,True,LOW
TXN100492,CMP-1492,ACC00026,2804.99,2025-07-26T21:00:00,21,5,Card,ACC00219,ACC00026,ATM-DEL-072,17.13,3,5406.42,24,3.77,64,7,ATM-DEL-013,28.505783,77.214124,16,52.47,True,LOW
TXN100494,CMP-1494,ACC00069,3849.02,2025-04-17T17:00:00,17,3,Wallet,ACC00479,ACC00069,ATM-PAT-039,493.88,4,1454.59,78,6.09,68,3,ATM-KAN-014,26.483169,80.168622,20,16.87,True,LOW
TXN100495,CMP-1495,ACC00009,5476.98,2025-04-22T17:00:00,17,1,Wallet,ACC00287,ACC00009,ATM-MUM-049,1161.74,1,4801.03,14,5.74,63,7,ATM-DEL-011,28.539072,77.16089,14,12.87,True,MEDIUM
TXN100496,CMP-1496,ACC00044,509.05,2025-07-25T07:00:00,7,4,Wallet,ACC00280,ACC00044,ATM-JAI-038,244.1,1,5227.44,51,3.8,63,6,ATM-DEL-004,28.650301,77.283906,10,69.31,True,MEDIUM
TXN100498,CMP-1498,ACC00020,1829.64,2025-01-31T05:00:00,5,4,Wallet,ACC00208,ACC00020,ATM-KAN-096,24.36,3,3576.65,76,3.31,63,3,ATM-KAN-014,26.483169,80.168622,21,5.15,True,LOW
TXN100499,CMP-1499,ACC00092,18374.49,2025-03-05T06:00:00,6,2,RTGS,ACC00312,ACC00092,ATM-HYD-052,996.73,1,2448.7,1,6.43,75,4,ATM-KAN-007,26.335357,80.217926,12,9.14,True,HIGH
TXN100500,CMP-1500,ACC00052,25537.52,2025-05-29T23:00:00,23,3,Card,ACC00402,ACC00052,ATM-PAT-073,1463.47,4,2991.41,48,4.09,59,7,ATM-MUM-009,19.0515,72.802542,14,5.05,True,HIGH
TXN100501,CMP-1501,ACC00005,25304.17,2025-08-15T16:00:00,16,4,IMPS,ACC00168,ACC00005,ATM-HYD-044,1233.25,4,5006.2,1,5.68,51,8,ATM-DEL-000,28.568734,77.371257,14,24.52,True,HIGH
TXN100503,CMP-1503,ACC00036,4691.83,2025-01-06T22:00:00,22,0,NEFT,ACC00468,ACC00036,ATM-PAT-006,833.7,3,4155.7,24,5.41,53,9,ATM-DEL-013,28.505783,77.214124,14,62.23,True,MEDIUM
TXN100504,CMP-1504,ACC00052,4970.07,2025-08-31T10:00:00,10,6,Wallet,ACC00346,ACC00052,ATM-MUM-049,17.69,4,3467.73,37,2.69,58,8,ATM-MUM-009,19.0515,72.802542,16,45.23,True,LOW
TXN100505,CMP-1505,ACC00043,16346.16,2025-01-30T18:00:00,18,3,NEFT,ACC00185,ACC00043,ATM-KAN-023,397.54,2,8820.9,110,4.27,65,3,ATM-DEL-002,28.490067,77.085158,10,11.8,True,HIGH
TXN100506,CMP-1506,ACC00016,15221.5,2025-09-05T18:00:00,18,4,Card,ACC00217,ACC00016,ATM-DEL-010,15.08,2,3938.14,231,5.76,59,4,ATM-DEL-011,28.539072,77.16089,16,13.87,True,HIGH
TXN100507,CMP-1507,ACC00022,3681.91,2025-06-25T09:00:00,9,2,UPI,ACC00176,ACC00022,ATM-KAN-030,399.97,2,3596.21,40,4.63,77,6,ATM-DEL-010,28.654167,77.079218,17,19.26,True,LOW
TXN100508,CMP-1508,ACC00015,13453.02,2025-07-05T21:00:00,21,5,NEFT,ACC00372,ACC00015,ATM-BEN-061,37.6,2,8363.6,30,4.26,69,9,ATM-BEN-017,13.139228,77.705623,3,35.22,False,CRITICAL
TXN100509,CMP-1509,ACC00055,3664.35,2025-07-15T11:00:00,11,1,UPI,ACC00496,ACC00055,ATM-HYD-091,1124.53,6,4254.0,1,5.98,68,8,ATM-PAT-006,25.713779,85.034042,20,67.95,True,LOW
TXN100511,CMP-1511,ACC00061,3434.06,2025-08-02T09:00:00,9,5,IMPS,ACC00317,ACC00061,ATM-MUM-049,17.69,1,1102.89,29,7.01,61,6,ATM-MUM-009,19.0515,72.802542,15,33.66,True,LOW
TXN100512,CMP-1512,ACC00090,1127.8,2025-04-17T15:00:00,15,3,UPI,ACC00231,ACC00090,ATM-KAN-077,14.41,4,8158.87,163,2.08,76,3,ATM-KAN-096,26.594051,80.379817,3,48.09,False,LOW
TXN100513,CMP-1513,ACC00083,7308.16,2025-07-13T20:00:00,20,6,Card,ACC00366,ACC00083,ATM-PAT-064,1583.61,2,3153.1,1,4.05,62,5,ATM-BEN-001,13.055118,77.630117,7,62.06,True,LOW
TXN100514,CMP-1514,ACC00083,2151.92,2025-04-28T12:00:00,12,0,RTGS,ACC00154,ACC00083,ATM-KAN-087,1519.35,3,3167.46,7,4.83,60,5,ATM-BEN-001,13.055118,77.630117,7,23.41,True,LOW
TXN100515,CMP-1515,ACC00035,1856.39,2025-07-09T14:00:00,14,2,NEFT,ACC00389,ACC00035,ATM-BEN-067,1604.11,4,3174.83,63,4.4,59,9,ATM-PAT-006,25.713779,85.034042,18,54.01,True,MEDIUM
TXN100516,CMP-1516,ACC00061,9316.81,2025-04-07T01:00:00,1,0,Card,ACC00382,ACC00061,ATM-PAT-028,1444.07,1,1445.69,33,2.82,60,5,ATM-MUM-009,19.0515,72.802542,16,71.16,True,LOW
TXN100518,CMP-1518,ACC00029,791.14,2025-06-14T02:00:00,2,5,IMPS,ACC00437,ACC00029,ATM-MUM-019,1143.99,1,3819.88,30,4.95,46,7,ATM-DEL-000,28.568734,77.371257,15,53.03,True,MEDIUM
TXN100519,CMP-1519,ACC00043,21422.57,2025-05-23T12:00:00,12,4,IMPS,ACC00360,ACC00043,ATM-HYD-052,1138.98,3,8675.37,98,6.68,66,3,ATM-PAT-006,25.713779,85.034042,19,24.06,True,MEDIUM
TXN100520,CMP-1520,ACC00081,10254.94,2025-07-17T00:00:00,0,3,IMPS,ACC00182,ACC00081,ATM-MUM-060,1130.41,5,3651.57,21,3.46,74,8,ATM-DEL-010,28.654167,77.079218,17,62.7,True,MEDIUM
TXN100521,CMP-1521,ACC00008,1388.43,2025-04-11T15:00:00,15,4,Card,ACC00407,ACC00008,ATM-JAI-045,240.72,3,3497.79,10,3.97,74,2,ATM-DEL-010,28.654167,77.079218,17,40.88,True,LOW
TXN100522,CMP-1522,ACC00051,1226.83,2025-02-11T06:00:00,6,1,Wallet,ACC00470,ACC00051,ATM-BEN-050,1753.31,1,1415.22,24,6.42,59,5,ATM-DEL-000,28.568734,77.371257,14,61.58,True,MEDIUM
TXN100523,CMP-1523,ACC00081,28228.32,2025-07-21T20:00:00,20,0,Wallet,ACC00496,ACC00081,ATM-KAN-098,398.96,4,4353.16,18,5.9,72,9,ATM-DEL-002,28.490067,77.085158,8,12.28,True,HIGH
TXN100524,CMP-1524,ACC00076,2027.25,2025-03-21T09:00:00,9,4,UPI,ACC00199,ACC00076,ATM-PAT-008,481.73,0,4501.52,55,4.18,67,6,ATM-KAN-012,26.434085,80.434563,16,11.41,True,MEDIUM
TXN100525,CMP-1525,ACC00030,15326.18,2025-06-03T04:00:00,4,1,RTGS,ACC00445,ACC00030,ATM-BEN-001,1516.43,0,5554.27,53,6.0,63,6,ATM-KAN-014,26.483169,80.168622,21,62.18,True,HIGH
TXN100526,CMP-1526,ACC00085,7459.24,2025-08-14T17:00:00,17,3,IMPS,ACC00499,ACC00085,ATM-KAN-095,489.29,3,2145.34,15,9.36,56,9,ATM-PAT-003,25.43501,85.269423,21,70.57,True,MEDIUM
TXN100527,CMP-1527,ACC00011,665.1,2025-06-02T03:00:00,3,0,IMPS,ACC00477,ACC00011,ATM-DEL-002,863.8,1,5080.19,35,5.93,68,4,ATM-PAT-008,25.523627,85.146512,17,52.83,True,LOW
TXN100529,CMP-1529,ACC00022,5860.33,2025-06-15T17:00:00,17,6,Wallet,ACC00394,ACC00022,ATM-KAN-098,392.92,2,4514.14,34,3.92,76,5,ATM-DEL-004,28.650301,77.283906,11,25.0,True,LOW
TXN100530,CMP-1530,ACC00014,13201.82,2025-08-03T11:00:00,11,6,NEFT,ACC00357,ACC00014,ATM-LUC-056,439.61,2,2661.14,42,6.66,89,8,ATM-PAT-008,25.523627,85.146512,16,36.29,True,MEDIUM
TXN100531,CMP-1531,ACC00048,9656.9,2025-08-03T01:00:00,1,6,RTGS,ACC00455,ACC00048,ATM-KAN-026,465.81,2,1375.27,96,5.27,68,5,ATM-PAT-006,25.713779,85.034042,19,45.15,True,MEDIUM
